"partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check","ResponseID_chr","obsid"
"R_VPdzuocBY7uAHTj","R_VPdzuocBY7uAHTj",29373255,"Woman",100,104,2020-10-12 13:19:00,"email","Sunday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Very fair to me","Very satisfied","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Mostly true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",7,2020-10-05 14:53:00,6.93472222222222,2,0,13,2,14,2,1,1,"7",411225570
"","R_3FQlCiHek5jdgkV",29398891,"",100,331,2020-09-28 17:06:00,"smsinvite","Monday","Woman,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","None ","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","We didn’t have any problems to discuss today. 
",3,NA,NA,1,0,1,1,1,1,0,0,"3",411584461
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,3318,2020-09-29 19:00:00,"smsinvite","Tuesday","Woman,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues to discuss today ",11,NA,NA,1,0,2,1,2,1,0,0,"11",411584462
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,1220,2020-09-30 17:58:00,"smsinvite","Wednesday","Woman,Cis gendered",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","We didn’t have any issues to discuss today ",13,NA,NA,1,0,3,1,3,1,0,0,"13",411584463
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,2611,2020-10-01 19:43:00,"smsinvite","Thursday","Woman,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","We didn’t have any issues to discuss. My husband had oral surgery today so he wasn’t up for any household tasks ",9,NA,NA,1,0,4,1,4,1,0,0,"9",411584464
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,1361,2020-10-02 19:23:00,"smsinvite","Friday","Woman,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Slightly unfair to you","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Nothing to discuss today. He’s still recovering from surgery ",1,NA,NA,1,0,5,1,5,1,0,0,"1",411584465
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,103,2020-10-03 19:02:00,"smsinvite","Saturday","Woman,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No ","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","No ",5,NA,NA,1,0,6,1,6,1,0,0,"5",411584466
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,1396,2020-10-04 20:23:00,"smsinvite","Sunday","Woman,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No discussions today. Also no housework. ",7,NA,NA,1,0,7,1,7,1,0,0,"7",411584467
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,241,2020-10-05 18:36:00,"smsinvite","Monday","Woman,Cis gendered",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","","","","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","None ","Pretty much fair to me","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues today. ",4,2020-09-28 17:06:00,7.0625,2,0,8,2,8,2,0,0,"4",411584468
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,860,2020-10-06 18:32:00,"smsinvite","Tuesday","Woman,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues to discuss today ",12,2020-09-29 19:00:00,6.98055555555556,2,0,9,2,9,2,0,0,"12",411584469
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,284,2020-10-07 17:35:00,"smsinvite","Wednesday","Woman,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No ","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues to discuss today ",14,2020-09-30 17:58:00,6.98402777777778,2,0,10,2,10,2,0,0,"14",411584470
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,545,2020-10-08 19:38:00,"smsinvite","Thursday","Woman,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No problems to discuss today ",10,2020-10-01 19:43:00,6.99652777777778,2,0,11,2,11,2,0,0,"10",411584471
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,410,2020-10-09 18:44:00,"smsinvite","Friday","Woman,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues to discuss today ",2,2020-10-02 19:23:00,6.97291666666667,2,0,12,2,12,2,0,0,"2",411584472
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,3486,2020-10-10 19:21:00,"smsinvite","Saturday","Woman,Cis gendered",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No work or issues to discuss today ",6,2020-10-03 19:02:00,7.01319444444444,2,0,13,2,13,2,0,0,"6",411584473
"","R_3FQlCiHek5jdgkV",29398891,"Woman",100,276,2020-10-11 18:13:00,"smsinvite","Sunday","Woman,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No work and no problems ",8,2020-10-04 20:23:00,6.90972222222222,2,0,14,2,14,2,0,0,"8",411584474
"","R_RnnoAhj0ICy9r7X",29398891,"",100,3408,2020-09-28 18:03:00,"email","Monday","Man,Cis gendered",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No ","Very fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","We didn’t discuss any issues ",3,NA,NA,1,0,1,1,1,1,0,0,"3",411584461
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,636,2020-09-29 19:12:00,"email","Tuesday","Man,Cis gendered",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","Troubleshooting issues with the dishwasher ","Very fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No problems with my partner today ",11,NA,NA,1,0,2,1,2,1,0,0,"11",411584462
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,199,2020-09-30 21:46:00,"email","Wednesday","Man,Cis gendered",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Very fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues between us today ",13,NA,NA,1,0,3,1,3,1,0,0,"13",411584463
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,187,2020-10-01 19:48:00,"email","Thursday","Man,Cis gendered",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","I had oral surgery today. I worked for a couple hours before and planned to work again after but felt miserable so I took a nap instead. I wasn’t feeling well enough to help with things are t be house. ",9,NA,NA,1,0,4,1,4,1,0,0,"9",411584464
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,134,2020-10-02 19:56:00,"email","Friday","Man,Cis gendered",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","none","Very fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","we didn't have any problems today. i still felt pretty poorly atfer my surgery so i wasn't able to help out around the house again. ",1,NA,NA,1,0,5,1,5,1,0,0,"1",411584465
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,102,2020-10-03 19:05:00,"email","Saturday","Man,Cis gendered",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","Repotted our indoor plants ","Pretty much fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","I didn’t work today ",5,NA,NA,1,0,6,1,6,1,0,0,"5",411584466
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,507,2020-10-04 20:32:00,"email","Sunday","Man,Cis gendered",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","No ","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No work or housework or discussions today ",7,NA,NA,1,0,7,1,7,1,0,0,"7",411584467
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,5211,2020-10-05 20:03:00,"email","Monday","Man,Cis gendered",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues today. I’m glad that I was able to do more housework ",4,2020-09-28 18:03:00,7.08333333333333,2,0,8,2,8,2,0,0,"4",411584468
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,9603,2020-10-06 21:14:00,"email","Tuesday","Man,Cis gendered",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","Hung a set of hooks and rehung a picture frame","Pretty much fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Nothing to discuss today ",12,2020-09-29 19:12:00,7.08472222222222,2,0,9,2,9,2,0,0,"12",411584469
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,493,2020-10-07 17:44:00,"email","Wednesday","Man,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Nothing to discuss today ",14,2020-09-30 21:46:00,6.83194444444444,2,0,10,2,10,2,0,0,"14",411584470
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,248,2020-10-08 19:42:00,"email","Thursday","Man,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Pretty much fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No issues today",10,2020-10-01 19:48:00,6.99583333333333,2,0,11,2,11,2,0,0,"10",411584471
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,206,2020-10-09 18:48:00,"email","Friday","Man,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No problems today ",2,2020-10-02 19:56:00,6.95277777777778,2,0,12,2,12,2,0,0,"2",411584472
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,89,2020-10-10 19:26:00,"email","Saturday","Man,Cis gendered",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","I didn’t work today ",6,2020-10-03 19:05:00,7.01458333333333,2,0,13,2,13,2,0,0,"6",411584473
"","R_RnnoAhj0ICy9r7X",29398891,"Man",100,247,2020-10-11 18:17:00,"email","Sunday","Man,Cis gendered",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","I didn’t work today. No issues to discuss ",8,2020-10-04 20:32:00,6.90625,2,0,14,2,14,2,0,0,"8",411584474
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,420,2020-09-29 13:48:00,"email","Monday","Woman",NA,"Somewhat agree","Somewhat disagree","Somewhat disagree","Strongly agree","Strongly agree","Somewhat agree","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Helping child with distance learning","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","","Slightly unfair to you","Somewhat dissatisfied","","","","","","","","","","A little true about me","A little true about me","A little true about me","Somewhat true about me","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","",3,NA,NA,1,0,1,1,1,1,0,0,"3",412411525
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,236,2020-09-29 21:24:00,"email","Tuesday","Woman",NA,"Somewhat disagree","Somewhat agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","","Slightly unfair to you","Neither satisfied nor dissatisfied","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","","Slightly unfair to you","Somewhat dissatisfied","","","","","","","","","","A little true about me","A little true about me","A little true about me","A little true about me","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","",11,NA,NA,1,0,2,1,2,1,0,0,"11",412411526
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,271,2020-09-30 21:30:00,"email","Wednesday","Woman",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Somewhat disagree","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","","Slightly unfair to you","Somewhat dissatisfied","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","","Slightly unfair to you","Somewhat dissatisfied","","","","","","","","","","A little true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","",13,NA,NA,1,0,3,1,3,1,0,0,"13",412411527
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,283,2020-10-01 19:28:00,"email","Thursday","Woman",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","","Very fair to me","Very dissatisfied","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","","Slightly unfair to you","Very dissatisfied","","","","","","","","","","A little true about me","Somewhat true about me","A little true about me","Somewhat true about me","Somewhat agree","Neither agree nor disagree","Strongly disagree","Somewhat agree","",9,NA,NA,1,0,4,1,4,1,0,0,"9",412411528
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,256,2020-10-03 00:45:00,"email","Friday","Woman",NA,"Somewhat agree","Neither agree nor disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat agree","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","","Pretty much fair to me","Neither satisfied nor dissatisfied","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","","Fair to both you and your partner","Somewhat dissatisfied","","","","","","","","","","Somewhat true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","",1,NA,NA,1,0,5,1,5,1,0,0,"1",412411529
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,172,2020-10-03 17:56:00,"email","Saturday","Woman",NA,"Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat agree","Strongly disagree","Somewhat agree","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","",5,NA,NA,1,0,6,1,6,1,0,0,"5",412411530
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,203,2020-10-04 19:11:00,"email","Sunday","Woman",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","","Pretty much fair to me","Neither satisfied nor dissatisfied","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","","Pretty much fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","",7,NA,NA,1,0,7,1,7,1,0,0,"7",412411531
"","R_2AMaoL91KgzJJqR",29457967,"Woman",100,238,2020-10-06 00:21:00,"email","Monday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Somewhat agree","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","","Fair to both you and your partner","Somewhat dissatisfied","","","","","","","","","","Mostly true about me","Mostly true about me","Somewhat true about me","Mostly true about me","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","",4,2020-09-29 13:48:00,6.43958333333333,2,0,8,2,8,2,0,0,"4",412411532
